GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
USP28,0.5124129651860744,0.07,0.3111487062837646
USP3,0.4005282112845137,0.058,0.29650555918901245
USP30,0.0864825930372148,0.617,0.7486464607264826
USP30-AS1,-0.0534453781512605,0.753,0.8453000861697545
USP31,0.0237695078031212,0.899,0.9391918604651163
USP32,-0.3238895558223289,0.132,0.37054336505656316
USP32P1,0.0680432172869147,0.81,0.8834668248098793
USP32P2,-0.0686194477791116,0.661,0.7798213719719267
USP33,0.5077070828331333,0.01,0.23794520547945205
USP34,0.3317647058823529,0.094,0.33519662408759127
USP35,-0.2276590636254502,0.398,0.5840546324978879
USP36,0.4654501800720287,0.055,0.2941549777625727
USP37,-0.0481632653061224,0.854,0.911115948952433
USP38,0.4081152460984393,0.033,0.2706657922350472
USP39,-0.3348379351740695,0.1,0.3412573673870334
USP4,0.3592316926770708,0.205,0.43097969338353953
USP40,0.0514285714285714,0.741,0.8367562120774343
USP42,0.343673469387755,0.161,0.3976165876777252
USP43,0.0892677070828331,0.475,0.6449257425742575
USP45,0.5700360144057622,0.013,0.2450862262038074
USP46,-0.1186554621848739,0.629,0.7575621725731895
USP46-AS1,-0.3969747899159663,0.077,0.3202290502793296
USP47,0.3679711884753902,0.093,0.3344534161490683
USP48,0.1809843937575029,0.449,0.6237640629165556
USP49,0.3920768307322929,0.194,0.422101878914405
USP5,-0.274813925570228,0.272,0.4850206456028288
USP51,-0.1188475390156062,0.49,0.6551633595620937
USP53,0.3784393757503001,0.047,0.28534019417475726
USP54,0.3996638655462184,0.05,0.2889648798521257
USP6,0.1008883553421368,0.506,0.6680994932432432
USP6NL,-0.0476830732292917,0.796,0.8739285062153241
USP7,-0.446530612244898,0.019,0.25754530477759474
USP8,0.3896758703481391,0.105,0.34688609467455617
USP9X,-0.4775510204081632,0.066,0.30507924305144885
USP9Y,0.5101080432172869,0.033,0.2706657922350472
USPL1,0.1050180072028811,0.529,0.6847608677651734
UST,0.3460744297719087,0.191,0.42031292229729733
UTP11,-0.3109243697478991,0.099,0.3402213673334799
UTP14A,0.2793277310924369,0.083,0.32593293142426527
UTP14C,0.1070348139255702,0.527,0.6831335820895522
UTP15,0.1081872749099639,0.573,0.717592645998558
