GeneLabel,EmpiricalSpearman,SA_CorrectedPval,FDRandSA_Corrected
ABCE1,0.1999759975997599,0.262,0.422148613830774
ABCF1,-0.1747254725472547,0.384,0.5483609791742784
ABCF2,-0.4821602160216021,0.012,0.050122361741918246
ABCF3,-0.0968976897689768,0.634,0.7606443097229683
ABCG1,-0.1175637563756375,0.732,0.8319342832218668
ABCG2,-0.2756435643564356,0.107,0.22859223831647993
ABCG4,-0.4854485448544854,0.006,0.03143565683646113
ABCG8,0.1884308430843084,0.073,0.17496274720220756
ABHD1,0.5318451845184519,0.002,0.014258093935248517
ABHD10,-0.3605040504050404,0.056,0.14572303595206393
ABHD11,-0.5257725772577256,0.001,0.00843257820927724
ABHD12,-0.5547194719471946,0.019,0.06982745651151856
ABHD12B,0.1486108610861086,0.757,0.8489303493293163
ABHD13,-0.3383978397839783,0.1,0.21801701296890252
ABHD14A,-0.3641764176417641,0.004,0.02372382397572079
ABHD14B,-0.2085568556855685,0.034,0.10398200312989045
ABHD16A,-0.3353975397539754,0.003,0.019301234567901237
ABHD16B,0.1779057905790579,0.125,0.2537657447084794
ABHD17A,-0.5748934893489348,0.001,0.00843257820927724
ABHD17B,-0.2153975397539753,0.1,0.21801701296890252
ABHD17C,0.3821182118211821,0.037,0.11026648875333588
ABHD18,-0.1842304230423042,0.421,0.5824702654867256
ABHD2,0.429066906690669,0.019,0.06982745651151856
ABHD3,-0.1718451845184518,0.47,0.6260526540001703
ABHD4,0.5348934893489349,0.0,0.0
ABHD5,-0.1325532553255325,0.314,0.47758303336900476
ABHD6,-0.3528592859285928,0.117,0.24262873060087545
ABHD8,-0.3084548454845485,0.054,0.14224700926705983
ABI1,0.4903330333033303,0.002,0.014258093935248517
ABI2,0.4592619261926192,0.042,0.12006363137685135
ABI3,0.2595139513951395,0.031,0.09800889787664306
ABL1,0.14007800780078,0.358,0.5230814953271028
ABL2,-0.1946954695469546,0.4,0.5630323219591249
ABLIM1,0.0639663966396639,0.739,0.8375154766219645
ABLIM2,-0.3511671167116711,0.182,0.32906071469873943
ABLIM3,0.6055325532553255,0.005,0.02768059490084986
ABR,0.3302850285028503,0.195,0.3452973156642882
ABRACL,-0.5634203420342033,0.0,0.0
ABRAXAS2,0.1261566156615661,0.188,0.3364459706959707
ABT1,-0.4688988898889888,0.0,0.0
ABTB1,-0.605064506450645,0.0,0.0
ABTB2,-0.3903270327032702,0.038,0.11211398377052274
ACAA1,0.0655865586558655,0.76,0.8510127488898438
ACAA2,0.3245604560456045,0.118,0.24386146728354263
ACACA,0.1312931293129312,0.559,0.7022987785278046
ACACB,0.0891929192919291,0.612,0.743319453076445
ACAD10,0.3678247824782478,0.026,0.08694844919786096
ACAD11,-0.292085208520852,0.046,0.1271956137247966
ACAD8,-0.2721152115211521,0.01,0.04413890457368718
ACAD9,0.104110411041104,0.583,0.7205804411415921
ACADL,0.684140414041404,0.0,0.0
ACADM,-0.4658505850585058,0.021,0.07492332268370608
ACADSB,-0.2061926192619262,0.505,0.6574925049966689
ACADVL,0.4437563756375637,0.02,0.07231267345050879
ACAN,-0.6505850585058505,0.013,0.05320471204188481
ACAP2,-0.2601380138013801,0.152,0.289942410932162
ACAP3,0.0274347434743474,0.925,0.9568881095745386
ACAT1,-0.0414521452145214,0.858,0.916630586305863
ACAT2,0.3432463246324631,0.202,0.35384515406162464
ACBD3,-0.1666366636663666,0.061,0.15451620220349968
ACBD4,-0.0048484848484848,0.966,0.9802326215356656
ACBD5,-0.0976657665766576,0.425,0.5856204829895999
